"ID","Name","Node1","Node2","R","X","Bch","NormalOperatingLimit","ShortTermLimit","EmergencyLimit"
"ln-7087-7127-4","SUGAR LAND~1-SUGAR LAND~4","7087","7127",0.00301,0.01945,0.00371,250.0,0.0,0.0
"ln-7087-7127-5","SUGAR LAND~1-SUGAR LAND~4","7087","7127",0.00301,0.01945,0.00371,250.0,0.0,0.0
"ln-7087-7127-6","SUGAR LAND~1-SUGAR LAND~4","7087","7127",0.00301,0.01945,0.00371,250.0,0.0,0.0
"ln-7087-7127-7","SUGAR LAND~1-SUGAR LAND~4","7087","7127",0.00301,0.01945,0.00371,250.0,0.0,0.0
"ln-7087-7127-8","SUGAR LAND~1-SUGAR LAND~4","7087","7127",0.00301,0.01945,0.00371,250.0,0.0,0.0
"ln-7087-7127-9","SUGAR LAND~1-SUGAR LAND~4","7087","7127",0.00301,0.01945,0.00371,250.0,0.0,0.0
"ln-7087-7221-1","SUGAR LAND~1-HOUSTON 83 0","7087","7221",0.00412,0.02872,0.00469,250.0,0.0,0.0
"ln-7087-7221-2","SUGAR LAND~1-HOUSTON 83 0","7087","7221",0.00412,0.02872,0.00469,250.0,0.0,0.0
"ln-7087-7221-3","SUGAR LAND~1-HOUSTON 83 0","7087","7221",0.00412,0.02872,0.00469,250.0,0.0,0.0
"ln-7087-7336-1","SUGAR LAND~1-STAFFORD 0","7087","7336",0.00167,0.01143,0.00194,250.0,0.0,0.0
"ln-7087-7336-2","SUGAR LAND~1-STAFFORD 0","7087","7336",0.00167,0.01143,0.00194,250.0,0.0,0.0
"ln-7087-7336-3","SUGAR LAND~1-STAFFORD 0","7087","7336",0.00167,0.01143,0.00194,250.0,0.0,0.0
"ln-7087-7336-4","SUGAR LAND~1-STAFFORD 0","7087","7336",0.00167,0.01143,0.00194,250.0,0.0,0.0
"ln-7087-7336-5","SUGAR LAND~1-STAFFORD 0","7087","7336",0.00167,0.01143,0.00194,250.0,0.0,0.0
"ln-7088-7116-1","RICHMOND 2 0-WALLIS 0","7088","7116",0.01894,0.08439,0.01238,149.0,0.0,0.0
"ln-7088-7147-1","RICHMOND 2 0-HOUSTON 78 0","7088","7147",0.01802,0.07475,0.01268,149.0,0.0,0.0
"ln-7088-7237-1","RICHMOND 2 0-FULSHEAR 0","7088","7237",0.01249,0.05466,0.00832,149.0,0.0,0.0
"ln-7089-7388-1","HOUSTON 82 0-HOUSTON 68 0","7089","7388",0.00679,0.02818,0.00478,149.0,0.0,0.0
"ln-7089-7427-1","HOUSTON 82 0-HOUSTON 87 0","7089","7427",0.0057,0.02492,0.0038,221.0,0.0,0.0
"ln-7090-7421-1","PINEHURST 0-MAGNOLIA 1 1","7090","7421",0.00301,0.02055,0.0035,221.0,0.0,0.0
"ln-7090-7421-2","PINEHURST 0-MAGNOLIA 1 1","7090","7421",0.00301,0.02055,0.0035,221.0,0.0,0.0
"ln-7091-7226-1","PEARLAND 2 0-HOUSTON 35 0","7091","7226",0.0073,0.04386,0.00595,221.0,0.0,0.0
"ln-7091-7259-1","PEARLAND 2 0-HOUSTON 13 0","7091","7259",0.00587,0.04091,0.00669,221.0,0.0,0.0
"ln-7091-7259-2","PEARLAND 2 0-HOUSTON 13 0","7091","7259",0.00587,0.04091,0.00669,221.0,0.0,0.0
"ln-7091-7418-1","PEARLAND 2 0-HOUSTON 65 0","7091","7418",0.02256,0.0542,0.00736,98.0,0.0,0.0
"ln-7092-7216-1","HOUSTON 47 0-HOUSTON 46 0","7092","7216",0.00595,0.01454,0.0019,98.0,0.0,0.0
"ln-7092-7250-1","HOUSTON 47 0-HOUSTON 32 0","7092","7250",0.00437,0.01813,0.00308,149.0,0.0,0.0
"ln-7092-7258-1","HOUSTON 47 0-HOUSTON 56 0","7092","7258",0.00224,0.0098,0.00149,149.0,0.0,0.0
"ln-7092-7330-1","HOUSTON 47 0-HOUSTON 60 0","7092","7330",0.00414,0.01846,0.00271,149.0,0.0,0.0
"ln-7092-7384-1","HOUSTON 47 0-HOUSTON 44 0","7092","7384",0.00356,0.02036,0.00306,98.0,0.0,0.0
"ln-7093-7221-1","HOUSTON 79 0-HOUSTON 83 0","7093","7221",0.00237,0.0153,0.00292,221.0,0.0,0.0
"ln-7093-7221-2","HOUSTON 79 0-HOUSTON 83 0","7093","7221",0.00237,0.0153,0.00292,221.0,0.0,0.0
"ln-7093-7225-1","HOUSTON 79 0-HOUSTON 81 0","7093","7225",0.0099,0.04331,0.0066,149.0,0.0,0.0
"ln-7093-7241-1","HOUSTON 79 0-HOUSTON 70 0","7093","7241",0.00831,0.0203,0.00266,98.0,0.0,0.0
"ln-7093-7258-1","HOUSTON 79 0-HOUSTON 56 0","7093","7258",0.01589,0.03818,0.00518,98.0,0.0,0.0
"ln-7094-7276-1","HOUSTON 49 0-HOUSTON 36 0","7094","7276",0.00341,0.01414,0.0024,221.0,0.0,0.0
"ln-7094-7388-1","HOUSTON 49 0-HOUSTON 68 0","7094","7388",0.01029,0.02471,0.00335,98.0,0.0,0.0
"ln-7095-7304-1","WADSWORTH 0-WHARTON 1 0","7095","7304",7.1E-4,0.00855,0.56788,2020.0,0.0,0.0
"ln-7096-7261-1","WADSWORTH 1-BAY CITY 0","7096","7261",0.0027,0.01928,0.03515,523.0,0.0,0.0
"ln-7097-7153-1","WADSWORTH 2-PALACIOS 0","7097","7153",0.03408,0.08331,0.01091,221.0,0.0,0.0
"ln-7100-7103-1","HOUSTON 18 0-HOUSTON 22 0","7100","7103",0.00199,0.01384,0.00226,221.0,0.0,0.0
"ln-7100-7103-2","HOUSTON 18 0-HOUSTON 22 0","7100","7103",0.00199,0.01384,0.00226,221.0,0.0,0.0
"ln-7100-7144-1","HOUSTON 18 0-HOUSTON 14 0","7100","7144",0.00174,0.01212,0.00198,221.0,0.0,0.0
"ln-7100-7144-2","HOUSTON 18 0-HOUSTON 14 0","7100","7144",0.00174,0.01212,0.00198,221.0,0.0,0.0
"ln-7100-7144-3","HOUSTON 18 0-HOUSTON 14 0","7100","7144",0.00174,0.01212,0.00198,221.0,0.0,0.0
"ln-7100-7144-4","HOUSTON 18 0-HOUSTON 14 0","7100","7144",0.00174,0.01212,0.00198,221.0,0.0,0.0
"ln-7100-7222-1","HOUSTON 18 0-HOUSTON 24 0","7100","7222",0.00195,0.01331,0.00226,221.0,0.0,0.0
"ln-7100-7222-2","HOUSTON 18 0-HOUSTON 24 0","7100","7222",0.00195,0.01331,0.00226,221.0,0.0,0.0
"ln-7101-7183-1","HOUSTON 88 0-HOUSTON 77 0","7101","7183",0.00837,0.03729,0.00547,221.0,0.0,0.0
"ln-7101-7386-1","HOUSTON 88 0-HOUSTON 71 0","7101","7386",0.00972,0.04254,0.00648,149.0,0.0,0.0
"ln-7102-7177-1","TOMBALL 1 0-SPRING 7 2","7102","7177",0.0037,0.0239,0.00456,221.0,0.0,0.0
"ln-7102-7177-2","TOMBALL 1 0-SPRING 7 2","7102","7177",0.0037,0.0239,0.00456,221.0,0.0,0.0
"ln-7102-7290-1","TOMBALL 1 0-SPRING 6 0","7102","7290",0.00551,0.02285,0.00388,149.0,0.0,0.0
"ln-7103-7255-1","HOUSTON 22 0-HOUSTON 39 0","7103","7255",0.00598,0.02614,0.00398,149.0,0.0,0.0
"ln-7103-7381-1","HOUSTON 22 0-HOUSTON 15 0","7103","7381",0.0191,0.04669,0.00611,250.0,0.0,0.0
"ln-7104-7130-1","DEER PARK 0-LAPORTE 0","7104","7130",5.0E-5,0.00102,0.07092,2768.0,0.0,0.0
"ln-7105-7187-1","DEER PARK 1-HOUSTON 4 1","7105","7187",0.00243,0.02373,0.04566,548.0,0.0,0.0
"ln-7105-7205-1","DEER PARK 1-BAYTOWN 1 1","7105","7205",0.00202,0.01979,0.03807,548.0,0.0,0.0
"ln-7105-7332-1","DEER PARK 1-PASADENA 1 1","7105","7332",7.4E-4,0.00725,0.01395,548.0,0.0,0.0
"ln-7116-7340-1","WALLIS 0-SEALY 0","7116","7340",0.01409,0.0616,0.00938,149.0,0.0,0.0
"ln-7116-7364-1","WALLIS 0-EAST BERNA~1","7116","7364",0.02897,0.06959,0.00944,98.0,0.0,0.0
"ln-7117-7242-1","HOUSTON 67 0-HOUSTON 55 0","7117","7242",0.00214,0.01492,0.00244,221.0,0.0,0.0
"ln-7117-7242-2","HOUSTON 67 0-HOUSTON 55 0","7117","7242",0.00214,0.01492,0.00244,221.0,0.0,0.0
"ln-7117-7292-1","HOUSTON 67 0-HOUSTON 69 0","7117","7292",0.00208,0.01424,0.00242,250.0,0.0,0.0
"ln-7117-7292-2","HOUSTON 67 0-HOUSTON 69 0","7117","7292",0.00208,0.01424,0.00242,250.0,0.0,0.0
"ln-7117-7395-1","HOUSTON 67 0-HOUSTON 53 0","7117","7395",0.00404,0.02761,0.0047,221.0,0.0,0.0
"ln-7117-7395-2","HOUSTON 67 0-HOUSTON 53 0","7117","7395",0.00404,0.02761,0.0047,221.0,0.0,0.0
"ln-7118-7177-1","SPRING 4 0-SPRING 7 2","7118","7177",0.00272,0.01856,0.00316,221.0,0.0,0.0
"ln-7118-7177-2","SPRING 4 0-SPRING 7 2","7118","7177",0.00272,0.01856,0.00316,221.0,0.0,0.0
"ln-7118-7404-1","SPRING 4 0-HOUSTON 57 0","7118","7404",0.0055,0.03759,0.0064,221.0,0.0,0.0
"ln-7119-7144-1","SOUTH HOUS~1-HOUSTON 14 0","7119","7144",0.00176,0.01229,0.00201,221.0,0.0,0.0
"ln-7119-7144-2","SOUTH HOUS~1-HOUSTON 14 0","7119","7144",0.00176,0.01229,0.00201,221.0,0.0,0.0
"ln-7119-7259-1","SOUTH HOUS~1-HOUSTON 13 0","7119","7259",0.01192,0.02865,0.00389,98.0,0.0,0.0
"ln-7119-7318-1","SOUTH HOUS~1-HOUSTON 17 0","7119","7318",0.00442,0.01971,0.00289,149.0,0.0,0.0
"ln-7120-7248-1","HOUSTON 3 0-HOUSTON 74 0","7120","7248",0.00645,0.03687,0.00554,98.0,0.0,0.0
"ln-7120-7396-1","HOUSTON 3 0-HOUSTON 91 0","7120","7396",0.00289,0.02016,0.0033,221.0,0.0,0.0
"ln-7120-7396-2","HOUSTON 3 0-HOUSTON 91 0","7120","7396",0.00289,0.02016,0.0033,221.0,0.0,0.0
"ln-7120-7427-1","HOUSTON 3 0-HOUSTON 87 0","7120","7427",0.00159,0.01024,0.00195,221.0,0.0,0.0
"ln-7120-7427-2","HOUSTON 3 0-HOUSTON 87 0","7120","7427",0.00159,0.01024,0.00195,221.0,0.0,0.0
"ln-7123-7153-1","SEADRIFT 0-PALACIOS 0","7123","7153",0.0626,0.15302,0.02004,221.0,0.0,0.0
"ln-7124-7180-1","HOUSTON 34 0-HOUSTON 48 0","7124","7180",0.0069,0.01687,0.00221,98.0,0.0,0.0
"ln-7125-7331-1","SUGAR LAND~2-PASADENA 1 0","7125","7331",5.7E-4,0.00696,0.46259,2020.0,0.0,0.0
"ln-7125-7346-1","SUGAR LAND~2-THOMPSONS 0","7125","7346",6.0E-5,0.00128,0.11073,4352.0,0.0,0.0
"ln-7126-7305-1","SUGAR LAND~3-WHARTON 1 1","7126","7305",0.00691,0.04934,0.08995,443.0,0.0,0.0
"ln-7126-7332-1","SUGAR LAND~3-PASADENA 1 1","7126","7332",0.00592,0.04228,0.07708,443.0,0.0,0.0
"ln-7126-7423-1","SUGAR LAND~3-ALVIN 1","7126","7423",0.00612,0.04375,0.07976,443.0,0.0,0.0
"ln-7128-7391-1","CONROE 7 0-WILLIS 1 2","7128","7391",0.00567,0.03872,0.00659,221.0,0.0,0.0
"ln-7129-7277-1","LOLITA 0-GANADO 0","7129","7277",0.0122,0.07328,0.00994,98.0,0.0,0.0
"ln-7129-7303-1","LOLITA 0-BLESSING 0","7129","7303",0.02396,0.05755,0.00781,98.0,0.0,0.0
"ln-7130-7263-1","LAPORTE 0-PASADENA 3 0","7130","7263",1.5E-4,0.00182,0.1209,2020.0,0.0,0.0
"ln-7131-7160-1","LAPORTE 1-HOUSTON 5 1","7131","7160",0.00484,0.04731,0.09103,548.0,0.0,0.0
"ln-7131-7278-1","LAPORTE 1-MONT BELVI~1","7131","7278",0.0023,0.01644,0.02997,443.0,0.0,0.0
"ln-7131-7401-1","LAPORTE 1-HOUSTON 6 1","7131","7401",0.00248,0.01771,0.03228,443.0,0.0,0.0
"ln-7132-7283-1","LAPORTE 2-BAYTOWN 3 1","7132","7283",0.00306,0.0198,0.00378,221.0,0.0,0.0
"ln-7132-7419-1","LAPORTE 2-LA PORTE 0","7132","7419",0.00182,0.01246,0.00212,221.0,0.0,0.0
"ln-7132-7419-2","LAPORTE 2-LA PORTE 0","7132","7419",0.00182,0.01246,0.00212,221.0,0.0,0.0
"ln-7132-7419-3","LAPORTE 2-LA PORTE 0","7132","7419",0.00182,0.01246,0.00212,221.0,0.0,0.0
"ln-7143-7173-1","NEW CANEY 0-KINGWOOD 2 0","7143","7173",0.00756,0.0432,0.00649,98.0,0.0,0.0
"ln-7143-7234-1","NEW CANEY 0-PORTER 0","7143","7234",0.00693,0.04159,0.00564,98.0,0.0,0.0
"ln-7143-7238-1","NEW CANEY 0-LIBERTY 0","7143","7238",0.03371,0.14747,0.02246,149.0,0.0,0.0
"ln-7143-7300-1","NEW CANEY 0-CONROE 2 0","7143","7300",0.00916,0.05231,0.00786,245.0,0.0,0.0
"ln-7144-7272-1","HOUSTON 14 0-HOUSTON 25 0","7144","7272",0.00479,0.03337,0.00546,221.0,0.0,0.0
"ln-7144-7272-2","HOUSTON 14 0-HOUSTON 25 0","7144","7272",0.00479,0.03337,0.00546,221.0,0.0,0.0
"ln-7144-7333-1","HOUSTON 14 0-PASADENA 1 2","7144","7333",0.00251,0.01716,0.00292,221.0,0.0,0.0
"ln-7144-7333-2","HOUSTON 14 0-PASADENA 1 2","7144","7333",0.00251,0.01716,0.00292,221.0,0.0,0.0
"ln-7144-7333-3","HOUSTON 14 0-PASADENA 1 2","7144","7333",0.00251,0.01716,0.00292,221.0,0.0,0.0
"ln-7144-7333-4","HOUSTON 14 0-PASADENA 1 2","7144","7333",0.00251,0.01716,0.00292,221.0,0.0,0.0
"ln-7144-7333-5","HOUSTON 14 0-PASADENA 1 2","7144","7333",0.00251,0.01716,0.00292,221.0,0.0,0.0
"ln-7144-7333-6","HOUSTON 14 0-PASADENA 1 2","7144","7333",0.00251,0.01716,0.00292,221.0,0.0,0.0
"ln-7145-7234-1","HOUSTON 2 0-PORTER 0","7145","7234",0.0104,0.06243,0.00847,98.0,0.0,0.0
"ln-7145-7243-1","HOUSTON 2 0-CROSBY 0","7145","7243",0.01348,0.05591,0.00949,221.0,0.0,0.0
"ln-7145-7381-1","HOUSTON 2 0-HOUSTON 15 0","7145","7381",0.00645,0.03876,0.00526,221.0,0.0,0.0
"ln-7145-7404-1","HOUSTON 2 0-HOUSTON 57 0","7145","7404",0.01139,0.06841,0.00928,221.0,0.0,0.0
"ln-7147-7336-1","HOUSTON 78 0-STAFFORD 0","7147","7336",0.00171,0.01165,0.00198,221.0,0.0,0.0
"ln-7147-7336-2","HOUSTON 78 0-STAFFORD 0","7147","7336",0.00171,0.01165,0.00198,221.0,0.0,0.0
"ln-7147-7336-3","HOUSTON 78 0-STAFFORD 0","7147","7336",0.00171,0.01165,0.00198,221.0,0.0,0.0
"ln-7147-7336-4","HOUSTON 78 0-STAFFORD 0","7147","7336",0.00171,0.01165,0.00198,221.0,0.0,0.0
"ln-7147-7386-1","HOUSTON 78 0-HOUSTON 71 0","7147","7386",0.00225,0.01539,0.00262,221.0,0.0,0.0
"ln-7147-7386-2","HOUSTON 78 0-HOUSTON 71 0","7147","7386",0.00225,0.01539,0.00262,221.0,0.0,0.0
"ln-7148-7178-1","HOUSTON 40 0-HOUSTON 41 0","7148","7178",0.00225,0.01565,0.00256,221.0,0.0,0.0
"ln-7148-7178-2","HOUSTON 40 0-HOUSTON 41 0","7148","7178",0.00225,0.01565,0.00256,221.0,0.0,0.0
"ln-7148-7245-1","HOUSTON 40 0-HOUSTON 54 0","7148","7245",0.00801,0.04577,0.00688,98.0,0.0,0.0
"ln-7148-7298-1","HOUSTON 40 0-HOUSTON 62 0","7148","7298",0.00778,0.03402,0.00518,149.0,0.0,0.0
"ln-7148-7365-1","HOUSTON 40 0-HOUSTON 20 0","7148","7365",0.0043,0.02938,0.005,221.0,0.0,0.0
"ln-7148-7365-2","HOUSTON 40 0-HOUSTON 20 0","7148","7365",0.0043,0.02938,0.005,221.0,0.0,0.0
"ln-7149-7408-1","BLOOMINGTO~1-POINT COMF~3","7149","7408",0.0135,0.0771,0.01159,98.0,0.0,0.0
"ln-7150-7390-1","WILLIS 2 0-WILLIS 1 1","7150","7390",0.00103,0.01076,0.03665,750.0,0.0,0.0
"ln-7150-7390-2","WILLIS 2 0-WILLIS 1 1","7150","7390",0.00103,0.01076,0.03665,750.0,0.0,0.0
"ln-7150-7420-1","WILLIS 2 0-MAGNOLIA 1 0","7150","7420",0.0052,0.03715,0.06773,443.0,0.0,0.0
"ln-7150-8004-1","WILLIS 2 0-LUFKIN 3 0","7150","8004",0.01032,0.1009,0.19415,647.0,0.0,0.0
"ln-7151-7254-1","WILLIS 2 1-CONROE 3 0","7151","7254",0.00477,0.03078,0.00587,221.0,0.0,0.0
"ln-7152-7330-1","HOUSTON 51 0-HOUSTON 60 0","7152","7330",0.00193,0.01249,0.00238,221.0,0.0,0.0
"ln-7152-7330-2","HOUSTON 51 0-HOUSTON 60 0","7152","7330",0.00193,0.01249,0.00238,221.0,0.0,0.0
"ln-7152-7399-1","HOUSTON 51 0-HOUSTON 45 0","7152","7399",0.00147,0.0095,0.00181,221.0,0.0,0.0
"ln-7152-7399-2","HOUSTON 51 0-HOUSTON 45 0","7152","7399",0.00147,0.0095,0.00181,221.0,0.0,0.0
"ln-7154-7157-1","CONROE 4 0-SPRING 2 1","7154","7157",0.00654,0.04553,0.00744,221.0,0.0,0.0
"ln-7154-7157-2","CONROE 4 0-SPRING 2 1","7154","7157",0.00654,0.04553,0.00744,221.0,0.0,0.0
"ln-7154-7300-1","CONROE 4 0-CONROE 2 0","7154","7300",0.00482,0.02753,0.00414,221.0,0.0,0.0
"ln-7154-7411-1","CONROE 4 0-SPRING 3 0","7154","7411",0.00439,0.02634,0.00357,98.0,0.0,0.0
"ln-7155-7258-1","HOUSTON 52 0-HOUSTON 56 0","7155","7258",0.00356,0.02032,0.00305,98.0,0.0,0.0
"ln-7155-7316-1","HOUSTON 52 0-HOUSTON 38 0","7155","7316",0.00716,0.03193,0.00468,149.0,0.0,0.0
"ln-7156-7176-1","SPRING 2 0-SPRING 7 1","7156","7176",9.4E-4,0.00975,0.03322,750.0,0.0,0.0
"ln-7156-7367-1","SPRING 2 0-CHANNELVIE~2","7156","7367",0.00253,0.0263,0.0896,750.0,0.0,0.0
"ln-7156-7367-2","SPRING 2 0-CHANNELVIE~2","7156","7367",0.00253,0.0263,0.0896,750.0,0.0,0.0
"ln-7157-7295-1","SPRING 2 1-HOUSTON 42 0","7157","7295",0.00326,0.02272,0.00371,221.0,0.0,0.0
"ln-7157-7295-2","SPRING 2 1-HOUSTON 42 0","7157","7295",0.00326,0.02272,0.00371,221.0,0.0,0.0
"ln-7158-7173-1","KINGWOOD 1 0-KINGWOOD 2 0","7158","7173",0.00459,0.01903,0.00323,149.0,0.0,0.0
"ln-7158-7291-1","KINGWOOD 1 0-HUMBLE 2 0","7158","7291",0.00974,0.0426,0.00649,149.0,0.0,0.0
"ln-7158-7394-1","KINGWOOD 1 0-HUFFMAN 0","7158","7394",0.00264,0.01704,0.00325,221.0,0.0,0.0
"ln-7158-7394-2","KINGWOOD 1 0-HUFFMAN 0","7158","7394",0.00264,0.01704,0.00325,221.0,0.0,0.0
"ln-7159-7175-1","HOUSTON 5 0-SPRING 7 0","7159","7175",8.0E-5,0.00168,0.11713,3146.0,0.0,0.0
"ln-7159-7199-1","HOUSTON 5 0-CYPRESS 1 0","7159","7199",1.9E-4,0.0023,0.15283,2020.0,0.0,0.0
"ln-7159-7227-1","HOUSTON 5 0-HOUSTON 90 0","7159","7227",1.3E-4,0.00271,0.18901,3146.0,0.0,0.0
"ln-7160-7187-1","HOUSTON 5 1-HOUSTON 4 1","7160","7187",0.00262,0.02562,0.04929,548.0,0.0,0.0
"ln-7161-7292-2","HOUSTON 5 2-HOUSTON 69 0","7161","7292",0.00143,0.00999,0.00163,300.0,0.0,0.0
"ln-7161-7292-3","HOUSTON 5 2-HOUSTON 69 0","7161","7292",0.00143,0.00999,0.00163,300.0,0.0,0.0
"ln-7161-7292-4","HOUSTON 5 2-HOUSTON 69 0","7161","7292",0.00143,0.00999,0.00163,300.0,0.0,0.0
"ln-7171-7252-1","TEXAS CITY~1-ANGLETON 0","7171","7252",0.00752,0.05372,0.09795,443.0,0.0,0.0
"ln-7172-7232-1","TEXAS CITY~2-LA MARQUE 0","7172","7232",0.00301,0.02095,0.00342,221.0,0.0,0.0
"ln-7172-7232-2","TEXAS CITY~2-LA MARQUE 0","7172","7232",0.00301,0.02095,0.00342,221.0,0.0,0.0
"ln-7173-7387-1","KINGWOOD 2 0-HUMBLE 1 0","7173","7387",0.00415,0.02368,0.00356,98.0,0.0,0.0
"ln-7174-7231-1","HOUSTON 8 0-HOUSTON 7 0","7174","7231",0.00209,0.01426,0.00243,221.0,0.0,0.0
"ln-7174-7231-2","HOUSTON 8 0-HOUSTON 7 0","7174","7231",0.00209,0.01426,0.00243,221.0,0.0,0.0
"ln-7174-7257-1","HOUSTON 8 0-PEARLAND 1 0","7174","7257",0.00838,0.05031,0.00683,98.0,0.0,0.0
"ln-7174-7301-1","HOUSTON 8 0-WEBSTER 0","7174","7301",0.00178,0.01152,0.0022,221.0,0.0,0.0
"ln-7175-7389-1","SPRING 7 0-WILLIS 1 0","7175","7389",5.6E-4,0.00684,0.45463,2020.0,0.0,0.0
"ln-7176-7200-1","SPRING 7 1-CYPRESS 1 1","7176","7200",0.0019,0.01359,0.02477,443.0,0.0,0.0
"ln-7176-7409-1","SPRING 7 1-KATY 2 0","7176","7409",0.00513,0.03666,0.06684,443.0,0.0,0.0
"ln-7177-7319-1","SPRING 7 2-HOUSTON 66 0","7177","7319",0.00247,0.01686,0.00287,221.0,0.0,0.0
"ln-7177-7319-2","SPRING 7 2-HOUSTON 66 0","7177","7319",0.00247,0.01686,0.00287,221.0,0.0,0.0
"ln-7178-7295-1","HOUSTON 41 0-HOUSTON 42 0","7178","7295",0.00541,0.02409,0.00353,149.0,0.0,0.0
"ln-7178-7404-1","HOUSTON 41 0-HOUSTON 57 0","7178","7404",0.00777,0.01898,0.00249,98.0,0.0,0.0
"ln-7179-7244-1","FRESNO 0-MANVEL 0","7179","7244",0.00945,0.04213,0.00618,149.0,0.0,0.0
"ln-7179-7257-1","FRESNO 0-PEARLAND 1 0","7179","7257",0.01429,0.0593,0.01006,149.0,0.0,0.0
"ln-7179-7336-1","FRESNO 0-STAFFORD 0","7179","7336",0.00994,0.04121,0.00699,149.0,0.0,0.0
"ln-7180-7216-1","HOUSTON 48 0-HOUSTON 46 0","7180","7216",0.00437,0.01069,0.0014,98.0,0.0,0.0
"ln-7180-7298-1","HOUSTON 48 0-HOUSTON 62 0","7180","7298",0.00299,0.02086,0.00341,221.0,0.0,0.0
"ln-7180-7298-2","HOUSTON 48 0-HOUSTON 62 0","7180","7298",0.00299,0.02086,0.00341,221.0,0.0,0.0
"ln-7180-7388-1","HOUSTON 48 0-HOUSTON 68 0","7180","7388",0.00328,0.02121,0.00405,221.0,0.0,0.0
"ln-7180-7388-2","HOUSTON 48 0-HOUSTON 68 0","7180","7388",0.00328,0.02121,0.00405,221.0,0.0,0.0
"ln-7180-7399-1","HOUSTON 48 0-HOUSTON 45 0","7180","7399",0.00226,0.01457,0.00278,250.0,0.0,0.0
"ln-7180-7399-2","HOUSTON 48 0-HOUSTON 45 0","7180","7399",0.00226,0.01457,0.00278,250.0,0.0,0.0
"ln-7181-7242-1","HOUSTON 58 0-HOUSTON 55 0","7181","7242",0.00194,0.01355,0.00221,221.0,0.0,0.0
"ln-7181-7385-1","HOUSTON 58 0-HOUSTON 75 0","7181","7385",0.01045,0.02553,0.00334,98.0,0.0,0.0
"ln-7182-7237-1","PATTISON 0-FULSHEAR 0","7182","7237",0.01327,0.07579,0.01139,98.0,0.0,0.0
"ln-7183-7417-1","HOUSTON 77 0-HOUSTON 64 0","7183","7417",0.00881,0.02153,0.00282,250.0,0.0,0.0
"ln-7184-7347-1","MISSOURI C~2-THOMPSONS 1","7184","7347",4.7E-4,0.00492,0.01676,750.0,0.0,0.0
"ln-7184-7347-2","MISSOURI C~2-THOMPSONS 1","7184","7347",4.7E-4,0.00492,0.01676,750.0,0.0,0.0
"ln-7184-7347-3","MISSOURI C~2-THOMPSONS 1","7184","7347",4.7E-4,0.00492,0.01676,750.0,0.0,0.0
"ln-7185-7383-1","MISSOURI C~3-ROSHARON 0","7185","7383",0.00607,0.04227,0.00691,221.0,0.0,0.0
"ln-7185-7383-2","MISSOURI C~3-ROSHARON 0","7185","7383",0.00607,0.04227,0.00691,221.0,0.0,0.0
"ln-7186-7341-1","HOUSTON 4 0-KATY 3 0","7186","7341",3.1E-4,0.00639,0.44587,2768.0,0.0,0.0
"ln-7186-7346-1","HOUSTON 4 0-THOMPSONS 0","7186","7346",2.6E-4,0.00532,0.37115,2768.0,0.0,0.0
"ln-7187-7401-1","HOUSTON 4 1-HOUSTON 6 1","7187","7401",0.00192,0.01878,0.03613,647.0,0.0,0.0
"ln-7188-7255-1","HOUSTON 4 2-HOUSTON 39 0","7188","7255",0.00102,0.00714,0.00117,300.0,0.0,0.0
"ln-7188-7255-2","HOUSTON 4 2-HOUSTON 39 0","7188","7255",0.00102,0.00714,0.00117,250.0,0.0,0.0
"ln-7188-7255-3","HOUSTON 4 2-HOUSTON 39 0","7188","7255",0.00102,0.00714,0.00117,300.0,0.0,0.0
"ln-7188-7255-4","HOUSTON 4 2-HOUSTON 39 0","7188","7255",0.00102,0.00714,0.00117,300.0,0.0,0.0
"ln-7188-7255-5","HOUSTON 4 2-HOUSTON 39 0","7188","7255",0.00102,0.00714,0.00117,300.0,0.0,0.0
"ln-7188-7255-6","HOUSTON 4 2-HOUSTON 39 0","7188","7255",0.00102,0.00714,0.00117,300.0,0.0,0.0
"ln-7188-7255-7","HOUSTON 4 2-HOUSTON 39 0","7188","7255",0.00102,0.00714,0.00117,300.0,0.0,0.0
"ln-7188-7255-8","HOUSTON 4 2-HOUSTON 39 0","7188","7255",0.00102,0.00714,0.00117,300.0,0.0,0.0
"ln-7198-7201-1","TOMBALL 2 0-CYPRESS 1 2","7198","7201",0.00328,0.02241,0.00381,221.0,0.0,0.0
"ln-7198-7201-2","TOMBALL 2 0-CYPRESS 1 2","7198","7201",0.00328,0.02241,0.00381,221.0,0.0,0.0
"ln-7198-7225-1","TOMBALL 2 0-HOUSTON 81 0","7198","7225",0.01119,0.07798,0.01275,221.0,0.0,0.0
"ln-7199-7331-1","CYPRESS 1 0-PASADENA 1 0","7199","7331",4.0E-4,0.00819,0.57112,3146.0,0.0,0.0
"ln-7200-7420-1","CYPRESS 1 1-MAGNOLIA 1 0","7200","7420",0.00231,0.02255,0.04338,548.0,0.0,0.0
"ln-7203-7247-1","WEST COLUM~1-DAMON 0","7203","7247",0.00676,0.03864,0.00581,98.0,0.0,0.0
"ln-7203-7313-1","WEST COLUM~1-LAKE JACKS~2","7203","7313",0.018,0.078,0.012,150.0,0.0,0.0
"ln-7203-7393-1","WEST COLUM~1-VAN VLECK 0","7203","7393",0.03637,0.08891,0.01164,98.0,0.0,0.0
"ln-7203-7426-1","WEST COLUM~1-BRAZORIA 0","7203","7426",0.03596,0.08792,0.01151,221.0,0.0,0.0
