"ID","TransformerWinding","TapNode","IsRegulating","RegulatedNode"
"tx2-7210-7204-1:tap1","tx2-7210-7204-1:wnd1","7210","false",""
"tx2-7209-7204-1:tap1","tx2-7209-7204-1:wnd1","7209","false",""
"tx2-7208-7204-1:tap1","tx2-7208-7204-1:wnd1","7208","false",""
"tx2-7207-7204-1:tap1","tx2-7207-7204-1:wnd1","7207","false",""
"tx2-7205-7204-1:tap1","tx2-7205-7204-1:wnd1","7205","false",""
"tx2-7201-7200-3:tap1","tx2-7201-7200-3:wnd1","7201","false",""
"tx2-7201-7200-2:tap1","tx2-7201-7200-2:wnd1","7201","false",""
"tx2-7201-7200-1:tap1","tx2-7201-7200-1:wnd1","7201","false",""
"tx2-7200-7199-1:tap1","tx2-7200-7199-1:wnd1","7200","false",""
"tx2-7188-7187-4:tap1","tx2-7188-7187-4:wnd1","7188","false",""
"tx2-7188-7187-3:tap1","tx2-7188-7187-3:wnd1","7188","false",""
"tx2-7188-7187-2:tap1","tx2-7188-7187-2:wnd1","7188","false",""
"tx2-7188-7187-1:tap1","tx2-7188-7187-1:wnd1","7188","false",""
"tx2-7197-7186-1:tap1","tx2-7197-7186-1:wnd1","7197","false",""
"tx2-7196-7186-1:tap1","tx2-7196-7186-1:wnd1","7196","false",""
"tx2-7195-7186-1:tap1","tx2-7195-7186-1:wnd1","7195","false",""
"tx2-7194-7186-1:tap1","tx2-7194-7186-1:wnd1","7194","false",""
"tx2-7193-7186-1:tap1","tx2-7193-7186-1:wnd1","7193","false",""
"tx2-7192-7186-1:tap1","tx2-7192-7186-1:wnd1","7192","false",""
"tx2-7191-7186-1:tap1","tx2-7191-7186-1:wnd1","7191","false",""
"tx2-7190-7186-1:tap1","tx2-7190-7186-1:wnd1","7190","false",""
"tx2-7189-7186-1:tap1","tx2-7189-7186-1:wnd1","7189","false",""
"tx2-7187-7186-2:tap1","tx2-7187-7186-2:wnd1","7187","false",""
"tx2-7187-7186-1:tap1","tx2-7187-7186-1:wnd1","7187","false",""
"tx2-7185-7184-3:tap1","tx2-7185-7184-3:wnd1","7185","false",""
"tx2-7185-7184-2:tap1","tx2-7185-7184-2:wnd1","7185","false",""
"tx2-7185-7184-1:tap1","tx2-7185-7184-1:wnd1","7185","false",""
"tx2-7177-7176-3:tap1","tx2-7177-7176-3:wnd1","7177","false",""
"tx2-7177-7176-2:tap1","tx2-7177-7176-2:wnd1","7177","false",""
"tx2-7177-7176-1:tap1","tx2-7177-7176-1:wnd1","7177","false",""
"tx2-7176-7175-2:tap1","tx2-7176-7175-2:wnd1","7176","false",""
"tx2-7176-7175-1:tap1","tx2-7176-7175-1:wnd1","7176","false",""
"tx2-7172-7171-1:tap1","tx2-7172-7171-1:wnd1","7172","false",""
"tx2-7161-7160-3:tap1","tx2-7161-7160-3:wnd1","7161","false",""
"tx2-7161-7160-2:tap1","tx2-7161-7160-2:wnd1","7161","false",""
"tx2-7161-7160-1:tap1","tx2-7161-7160-1:wnd1","7161","false",""
"tx2-7170-7159-1:tap1","tx2-7170-7159-1:wnd1","7170","false",""
"tx2-7169-7159-1:tap1","tx2-7169-7159-1:wnd1","7169","false",""
"tx2-7168-7159-1:tap1","tx2-7168-7159-1:wnd1","7168","false",""
"tx2-7167-7159-1:tap1","tx2-7167-7159-1:wnd1","7167","false",""
"tx2-7166-7159-1:tap1","tx2-7166-7159-1:wnd1","7166","false",""
"tx2-7165-7159-1:tap1","tx2-7165-7159-1:wnd1","7165","false",""
"tx2-7164-7159-1:tap1","tx2-7164-7159-1:wnd1","7164","false",""
"tx2-7163-7159-1:tap1","tx2-7163-7159-1:wnd1","7163","false",""
"tx2-7162-7159-1:tap1","tx2-7162-7159-1:wnd1","7162","false",""
"tx2-7160-7159-1:tap1","tx2-7160-7159-1:wnd1","7160","false",""
"tx2-7157-7156-3:tap1","tx2-7157-7156-3:wnd1","7157","false",""
"tx2-7157-7156-2:tap1","tx2-7157-7156-2:wnd1","7157","false",""
"tx2-7157-7156-1:tap1","tx2-7157-7156-1:wnd1","7157","false",""
"tx2-7151-7150-1:tap1","tx2-7151-7150-1:wnd1","7151","false",""
"tx2-7146-7145-1:tap1","tx2-7146-7145-1:wnd1","7146","false",""
"tx2-7132-7131-2:tap1","tx2-7132-7131-2:wnd1","7132","false",""
"tx2-7132-7131-1:tap1","tx2-7132-7131-1:wnd1","7132","false",""
"tx2-7142-7130-1:tap1","tx2-7142-7130-1:wnd1","7142","false",""
"tx2-7141-7130-1:tap1","tx2-7141-7130-1:wnd1","7141","false",""
"tx2-7140-7130-1:tap1","tx2-7140-7130-1:wnd1","7140","false",""
"tx2-7139-7130-1:tap1","tx2-7139-7130-1:wnd1","7139","false",""
"tx2-7138-7130-1:tap1","tx2-7138-7130-1:wnd1","7138","false",""
"tx2-7137-7130-1:tap1","tx2-7137-7130-1:wnd1","7137","false",""
"tx2-7136-7130-1:tap1","tx2-7136-7130-1:wnd1","7136","false",""
"tx2-7135-7130-1:tap1","tx2-7135-7130-1:wnd1","7135","false",""
"tx2-7134-7130-1:tap1","tx2-7134-7130-1:wnd1","7134","false",""
"tx2-7133-7130-1:tap1","tx2-7133-7130-1:wnd1","7133","false",""
"tx2-7131-7130-1:tap1","tx2-7131-7130-1:wnd1","7131","false",""
"tx2-7127-7126-4:tap1","tx2-7127-7126-4:wnd1","7127","false",""
"tx2-7127-7126-3:tap1","tx2-7127-7126-3:wnd1","7127","false",""
"tx2-7127-7126-2:tap1","tx2-7127-7126-2:wnd1","7127","false",""
"tx2-7127-7126-1:tap1","tx2-7127-7126-1:wnd1","7127","false",""
"tx2-7126-7125-2:tap1","tx2-7126-7125-2:wnd1","7126","false",""
"tx2-7126-7125-1:tap1","tx2-7126-7125-1:wnd1","7126","false",""
"tx2-7122-7120-1:tap1","tx2-7122-7120-1:wnd1","7122","false",""
"tx2-7121-7120-1:tap1","tx2-7121-7120-1:wnd1","7121","false",""
"tx2-7106-7105-2:tap1","tx2-7106-7105-2:wnd1","7106","false",""
"tx2-7106-7105-1:tap1","tx2-7106-7105-1:wnd1","7106","false",""
"tx2-7115-7104-1:tap1","tx2-7115-7104-1:wnd1","7115","false",""
"tx2-7114-7104-1:tap1","tx2-7114-7104-1:wnd1","7114","false",""
"tx2-7113-7104-1:tap1","tx2-7113-7104-1:wnd1","7113","false",""
"tx2-7112-7104-1:tap1","tx2-7112-7104-1:wnd1","7112","false",""
"tx2-7111-7104-1:tap1","tx2-7111-7104-1:wnd1","7111","false",""
"tx2-7110-7104-1:tap1","tx2-7110-7104-1:wnd1","7110","false",""
"tx2-7109-7104-1:tap1","tx2-7109-7104-1:wnd1","7109","false",""
"tx2-7108-7104-1:tap1","tx2-7108-7104-1:wnd1","7108","false",""
"tx2-7107-7104-1:tap1","tx2-7107-7104-1:wnd1","7107","false",""
"tx2-7105-7104-1:tap1","tx2-7105-7104-1:wnd1","7105","false",""
"tx2-7097-7096-1:tap1","tx2-7097-7096-1:wnd1","7097","false",""
"tx2-7099-7095-1:tap1","tx2-7099-7095-1:wnd1","7099","false",""
"tx2-7098-7095-1:tap1","tx2-7098-7095-1:wnd1","7098","false",""
"tx2-7096-7095-1:tap1","tx2-7096-7095-1:wnd1","7096","false",""
"tx2-7084-7083-2:tap1","tx2-7084-7083-2:wnd1","7084","false",""
"tx2-7084-7083-1:tap1","tx2-7084-7083-1:wnd1","7084","false",""
"tx2-7078-7077-1:tap1","tx2-7078-7077-1:wnd1","7078","false",""
"tx2-7082-7076-1:tap1","tx2-7082-7076-1:wnd1","7082","false",""
"tx2-7081-7076-1:tap1","tx2-7081-7076-1:wnd1","7081","false",""
"tx2-7080-7076-1:tap1","tx2-7080-7076-1:wnd1","7080","false",""
"tx2-7079-7076-1:tap1","tx2-7079-7076-1:wnd1","7079","false",""
"tx2-7077-7076-1:tap1","tx2-7077-7076-1:wnd1","7077","false",""
"tx2-7074-7073-1:tap1","tx2-7074-7073-1:wnd1","7074","false",""
"tx2-7069-7068-1:tap1","tx2-7069-7068-1:wnd1","7069","false",""
"tx2-7060-7059-1:tap1","tx2-7060-7059-1:wnd1","7060","false",""
"tx2-7066-7058-1:tap1","tx2-7066-7058-1:wnd1","7066","false",""
"tx2-7065-7058-1:tap1","tx2-7065-7058-1:wnd1","7065","false",""
"tx2-7064-7058-1:tap1","tx2-7064-7058-1:wnd1","7064","false",""
"tx2-7063-7058-1:tap1","tx2-7063-7058-1:wnd1","7063","false",""
"tx2-7062-7058-1:tap1","tx2-7062-7058-1:wnd1","7062","false",""
"tx2-7061-7058-1:tap1","tx2-7061-7058-1:wnd1","7061","false",""
"tx2-7059-7058-1:tap1","tx2-7059-7058-1:wnd1","7059","false",""
"tx2-7057-7056-1:tap1","tx2-7057-7056-1:wnd1","7057","false",""
"tx2-7049-7048-2:tap1","tx2-7049-7048-2:wnd1","7049","false",""
"tx2-7049-7048-1:tap1","tx2-7049-7048-1:wnd1","7049","false",""
"tx2-7048-7047-1:tap1","tx2-7048-7047-1:wnd1","7048","false",""
"tx2-7044-7043-1:tap1","tx2-7044-7043-1:wnd1","7044","false",""
"tx2-7046-7042-1:tap1","tx2-7046-7042-1:wnd1","7046","false",""
"tx2-7045-7042-1:tap1","tx2-7045-7042-1:wnd1","7045","false",""
"tx2-7043-7042-1:tap1","tx2-7043-7042-1:wnd1","7043","false",""
"tx2-7041-7040-2:tap1","tx2-7041-7040-2:wnd1","7041","false",""
"tx2-7041-7040-1:tap1","tx2-7041-7040-1:wnd1","7041","false",""
"tx2-7039-7038-2:tap1","tx2-7039-7038-2:wnd1","7039","false",""
"tx2-7039-7038-1:tap1","tx2-7039-7038-1:wnd1","7039","false",""
"tx2-7038-7037-1:tap1","tx2-7038-7037-1:wnd1","7038","false",""
"tx2-7036-7035-1:tap1","tx2-7036-7035-1:wnd1","7036","false",""
"tx2-7034-7029-1:tap1","tx2-7034-7029-1:wnd1","7034","false",""
"tx2-7033-7029-1:tap1","tx2-7033-7029-1:wnd1","7033","false",""
"tx2-7032-7029-1:tap1","tx2-7032-7029-1:wnd1","7032","false",""
"tx2-7031-7029-1:tap1","tx2-7031-7029-1:wnd1","7031","false",""
"tx2-7030-7029-1:tap1","tx2-7030-7029-1:wnd1","7030","false",""
"tx2-7020-7019-1:tap1","tx2-7020-7019-1:wnd1","7020","false",""
"tx2-7025-7018-1:tap1","tx2-7025-7018-1:wnd1","7025","false",""
"tx2-7024-7018-1:tap1","tx2-7024-7018-1:wnd1","7024","false",""
"tx2-7023-7018-1:tap1","tx2-7023-7018-1:wnd1","7023","false",""
"tx2-7022-7018-1:tap1","tx2-7022-7018-1:wnd1","7022","false",""
"tx2-7021-7018-1:tap1","tx2-7021-7018-1:wnd1","7021","false",""
"tx2-7019-7018-1:tap1","tx2-7019-7018-1:wnd1","7019","false",""
"tx2-7015-7014-1:tap1","tx2-7015-7014-1:wnd1","7015","false",""
"tx2-7004-7003-3:tap1","tx2-7004-7003-3:wnd1","7004","false",""
"tx2-7004-7003-2:tap1","tx2-7004-7003-2:wnd1","7004","false",""
"tx2-7004-7003-1:tap1","tx2-7004-7003-1:wnd1","7004","false",""
"tx2-7009-7002-1:tap1","tx2-7009-7002-1:wnd1","7009","false",""
"tx2-7008-7002-1:tap1","tx2-7008-7002-1:wnd1","7008","false",""
"tx2-7007-7002-1:tap1","tx2-7007-7002-1:wnd1","7007","false",""
"tx2-7006-7002-1:tap1","tx2-7006-7002-1:wnd1","7006","false",""
"tx2-7005-7002-1:tap1","tx2-7005-7002-1:wnd1","7005","false",""
"tx2-7003-7002-1:tap1","tx2-7003-7002-1:wnd1","7003","false",""
"tx2-6360-6359-1:tap1","tx2-6360-6359-1:wnd1","6360","false",""
"tx2-6355-6354-2:tap1","tx2-6355-6354-2:wnd1","6355","false",""
"tx2-6355-6354-1:tap1","tx2-6355-6354-1:wnd1","6355","false",""
"tx2-6351-6350-2:tap1","tx2-6351-6350-2:wnd1","6351","false",""
"tx2-6351-6350-1:tap1","tx2-6351-6350-1:wnd1","6351","false",""
"tx2-6350-6349-1:tap1","tx2-6350-6349-1:wnd1","6350","false",""
"tx2-6344-6343-2:tap1","tx2-6344-6343-2:wnd1","6344","false",""
"tx2-6344-6343-1:tap1","tx2-6344-6343-1:wnd1","6344","false",""
"tx2-6343-6342-1:tap1","tx2-6343-6342-1:wnd1","6343","false",""
"tx2-6335-6334-1:tap1","tx2-6335-6334-1:wnd1","6335","false",""
"tx2-6334-6333-1:tap1","tx2-6334-6333-1:wnd1","6334","false",""
"tx2-6322-6321-1:tap1","tx2-6322-6321-1:wnd1","6322","false",""
"tx2-6319-6318-1:tap1","tx2-6319-6318-1:wnd1","6319","false",""
"tx2-6316-6315-1:tap1","tx2-6316-6315-1:wnd1","6316","false",""
"tx2-6309-6308-1:tap1","tx2-6309-6308-1:wnd1","6309","false",""
"tx2-6300-6299-1:tap1","tx2-6300-6299-1:wnd1","6300","false",""
"tx2-6305-6298-1:tap1","tx2-6305-6298-1:wnd1","6305","false",""
"tx2-6304-6298-1:tap1","tx2-6304-6298-1:wnd1","6304","false",""
"tx2-6303-6298-1:tap1","tx2-6303-6298-1:wnd1","6303","false",""
"tx2-6302-6298-1:tap1","tx2-6302-6298-1:wnd1","6302","false",""
"tx2-6301-6298-1:tap1","tx2-6301-6298-1:wnd1","6301","false",""
"tx2-6299-6298-1:tap1","tx2-6299-6298-1:wnd1","6299","false",""
"tx2-6294-6293-1:tap1","tx2-6294-6293-1:wnd1","6294","false",""
"tx2-6297-6292-1:tap1","tx2-6297-6292-1:wnd1","6297","false",""
"tx2-6296-6292-1:tap1","tx2-6296-6292-1:wnd1","6296","false",""
"tx2-6295-6292-1:tap1","tx2-6295-6292-1:wnd1","6295","false",""
"tx2-6293-6292-1:tap1","tx2-6293-6292-1:wnd1","6293","false",""
"tx2-6288-6287-2:tap1","tx2-6288-6287-2:wnd1","6288","false",""
"tx2-6288-6287-1:tap1","tx2-6288-6287-1:wnd1","6288","false",""
"tx2-6286-6285-1:tap1","tx2-6286-6285-1:wnd1","6286","false",""
"tx2-6280-6279-1:tap1","tx2-6280-6279-1:wnd1","6280","false",""
"tx2-6278-6277-1:tap1","tx2-6278-6277-1:wnd1","6278","false",""
"tx2-6274-6265-1:tap1","tx2-6274-6265-1:wnd1","6274","false",""
"tx2-6273-6265-1:tap1","tx2-6273-6265-1:wnd1","6273","false",""
"tx2-6272-6265-1:tap1","tx2-6272-6265-1:wnd1","6272","false",""
"tx2-6271-6265-1:tap1","tx2-6271-6265-1:wnd1","6271","false",""
"tx2-6270-6265-1:tap1","tx2-6270-6265-1:wnd1","6270","false",""
"tx2-6269-6265-1:tap1","tx2-6269-6265-1:wnd1","6269","false",""
"tx2-6268-6265-1:tap1","tx2-6268-6265-1:wnd1","6268","false",""
"tx2-6267-6265-1:tap1","tx2-6267-6265-1:wnd1","6267","false",""
"tx2-6266-6265-1:tap1","tx2-6266-6265-1:wnd1","6266","false",""
"tx2-6264-6263-1:tap1","tx2-6264-6263-1:wnd1","6264","false",""
"tx2-6256-6255-2:tap1","tx2-6256-6255-2:wnd1","6256","false",""
"tx2-6256-6255-1:tap1","tx2-6256-6255-1:wnd1","6256","false",""
"tx2-6260-6254-1:tap1","tx2-6260-6254-1:wnd1","6260","false",""
"tx2-6259-6254-1:tap1","tx2-6259-6254-1:wnd1","6259","false",""
"tx2-6258-6254-1:tap1","tx2-6258-6254-1:wnd1","6258","false",""
"tx2-6257-6254-1:tap1","tx2-6257-6254-1:wnd1","6257","false",""
"tx2-6255-6254-1:tap1","tx2-6255-6254-1:wnd1","6255","false",""
"tx2-6241-6240-2:tap1","tx2-6241-6240-2:wnd1","6241","false",""
"tx2-6241-6240-1:tap1","tx2-6241-6240-1:wnd1","6241","false",""
"tx2-6249-6239-1:tap1","tx2-6249-6239-1:wnd1","6249","false",""
"tx2-6248-6239-1:tap1","tx2-6248-6239-1:wnd1","6248","false",""
"tx2-6247-6239-1:tap1","tx2-6247-6239-1:wnd1","6247","false",""
"tx2-6246-6239-1:tap1","tx2-6246-6239-1:wnd1","6246","false",""
"tx2-6245-6239-1:tap1","tx2-6245-6239-1:wnd1","6245","false",""
"tx2-6244-6239-1:tap1","tx2-6244-6239-1:wnd1","6244","false",""
"tx2-6243-6239-1:tap1","tx2-6243-6239-1:wnd1","6243","false",""
"tx2-6242-6239-1:tap1","tx2-6242-6239-1:wnd1","6242","false",""
"tx2-6240-6239-1:tap1","tx2-6240-6239-1:wnd1","6240","false",""
"tx2-6236-6235-2:tap1","tx2-6236-6235-2:wnd1","6236","false",""
"tx2-6236-6235-1:tap1","tx2-6236-6235-1:wnd1","6236","false",""
"tx2-6235-6234-1:tap1","tx2-6235-6234-1:wnd1","6235","false",""
"tx2-6230-6229-2:tap1","tx2-6230-6229-2:wnd1","6230","false",""
"tx2-6230-6229-1:tap1","tx2-6230-6229-1:wnd1","6230","false",""
"tx2-6229-6228-1:tap1","tx2-6229-6228-1:wnd1","6229","false",""
"tx2-6223-6222-3:tap1","tx2-6223-6222-3:wnd1","6223","false",""
"tx2-6223-6222-2:tap1","tx2-6223-6222-2:wnd1","6223","false",""
"tx2-6223-6222-1:tap1","tx2-6223-6222-1:wnd1","6223","false",""
"tx2-6212-6211-1:tap1","tx2-6212-6211-1:wnd1","6212","false",""
"tx2-6216-6210-1:tap1","tx2-6216-6210-1:wnd1","6216","false",""
"tx2-6215-6210-1:tap1","tx2-6215-6210-1:wnd1","6215","false",""
"tx2-6214-6210-1:tap1","tx2-6214-6210-1:wnd1","6214","false",""
"tx2-6213-6210-1:tap1","tx2-6213-6210-1:wnd1","6213","false",""
"tx2-6211-6210-1:tap1","tx2-6211-6210-1:wnd1","6211","false",""
"tx2-6199-6198-3:tap1","tx2-6199-6198-3:wnd1","6199","false",""
"tx2-6199-6198-2:tap1","tx2-6199-6198-2:wnd1","6199","false",""
"tx2-6199-6198-1:tap1","tx2-6199-6198-1:wnd1","6199","false",""
"tx2-6198-6197-1:tap1","tx2-6198-6197-1:wnd1","6198","false",""
"tx2-6193-6192-1:tap1","tx2-6193-6192-1:wnd1","6193","false",""
"tx2-6189-6188-1:tap1","tx2-6189-6188-1:wnd1","6189","false",""
"tx2-6178-6177-3:tap1","tx2-6178-6177-3:wnd1","6178","false",""
"tx2-6178-6177-2:tap1","tx2-6178-6177-2:wnd1","6178","false",""
"tx2-6178-6177-1:tap1","tx2-6178-6177-1:wnd1","6178","false",""
"tx2-6173-6172-1:tap1","tx2-6173-6172-1:wnd1","6173","false",""
"tx2-6171-6170-1:tap1","tx2-6171-6170-1:wnd1","6171","false",""
"tx2-6170-6169-1:tap1","tx2-6170-6169-1:wnd1","6170","false",""
"tx2-6163-6162-1:tap1","tx2-6163-6162-1:wnd1","6163","false",""
"tx2-6167-6161-1:tap1","tx2-6167-6161-1:wnd1","6167","false",""
"tx2-6166-6161-1:tap1","tx2-6166-6161-1:wnd1","6166","false",""
"tx2-6165-6161-1:tap1","tx2-6165-6161-1:wnd1","6165","false",""
"tx2-6164-6161-1:tap1","tx2-6164-6161-1:wnd1","6164","false",""
"tx2-6162-6161-1:tap1","tx2-6162-6161-1:wnd1","6162","false",""
"tx2-6153-6152-1:tap1","tx2-6153-6152-1:wnd1","6153","false",""
"tx2-6143-6142-3:tap1","tx2-6143-6142-3:wnd1","6143","false",""
"tx2-6143-6142-2:tap1","tx2-6143-6142-2:wnd1","6143","false",""
"tx2-6143-6142-1:tap1","tx2-6143-6142-1:wnd1","6143","false",""
"tx2-6149-6141-1:tap1","tx2-6149-6141-1:wnd1","6149","false",""
"tx2-6148-6141-1:tap1","tx2-6148-6141-1:wnd1","6148","false",""
"tx2-6147-6141-1:tap1","tx2-6147-6141-1:wnd1","6147","false",""
"tx2-6146-6141-1:tap1","tx2-6146-6141-1:wnd1","6146","false",""
"tx2-6145-6141-1:tap1","tx2-6145-6141-1:wnd1","6145","false",""
"tx2-6144-6141-1:tap1","tx2-6144-6141-1:wnd1","6144","false",""
"tx2-6142-6141-2:tap1","tx2-6142-6141-2:wnd1","6142","false",""
"tx2-6142-6141-1:tap1","tx2-6142-6141-1:wnd1","6142","false",""
"tx2-6120-6119-2:tap1","tx2-6120-6119-2:wnd1","6120","false",""
"tx2-6120-6119-1:tap1","tx2-6120-6119-1:wnd1","6120","false",""
"tx2-6119-6118-1:tap1","tx2-6119-6118-1:wnd1","6119","false",""
"tx2-6109-6108-1:tap1","tx2-6109-6108-1:wnd1","6109","false",""
"tx2-6111-6107-1:tap1","tx2-6111-6107-1:wnd1","6111","false",""
"tx2-6110-6107-1:tap1","tx2-6110-6107-1:wnd1","6110","false",""
"tx2-6108-6107-1:tap1","tx2-6108-6107-1:wnd1","6108","false",""
"tx2-6103-6102-1:tap1","tx2-6103-6102-1:wnd1","6103","false",""
"tx2-6106-6101-1:tap1","tx2-6106-6101-1:wnd1","6106","false",""
"tx2-6105-6101-1:tap1","tx2-6105-6101-1:wnd1","6105","false",""
"tx2-6104-6101-1:tap1","tx2-6104-6101-1:wnd1","6104","false",""
"tx2-6102-6101-1:tap1","tx2-6102-6101-1:wnd1","6102","false",""
"tx2-6090-6084-1:tap1","tx2-6090-6084-1:wnd1","6090","false",""
"tx2-6089-6084-1:tap1","tx2-6089-6084-1:wnd1","6089","false",""
"tx2-6088-6084-1:tap1","tx2-6088-6084-1:wnd1","6088","false",""
"tx2-6087-6084-1:tap1","tx2-6087-6084-1:wnd1","6087","false",""
"tx2-6086-6084-1:tap1","tx2-6086-6084-1:wnd1","6086","false",""
"tx2-6085-6084-1:tap1","tx2-6085-6084-1:wnd1","6085","false",""
"tx2-6083-6081-1:tap1","tx2-6083-6081-1:wnd1","6083","false",""
"tx2-6082-6081-1:tap1","tx2-6082-6081-1:wnd1","6082","false",""
"tx2-6077-6076-1:tap1","tx2-6077-6076-1:wnd1","6077","false",""
"tx2-6080-6075-1:tap1","tx2-6080-6075-1:wnd1","6080","false",""
"tx2-6079-6075-1:tap1","tx2-6079-6075-1:wnd1","6079","false",""
"tx2-6078-6075-1:tap1","tx2-6078-6075-1:wnd1","6078","false",""
"tx2-6076-6075-1:tap1","tx2-6076-6075-1:wnd1","6076","false",""
"tx2-6068-6067-2:tap1","tx2-6068-6067-2:wnd1","6068","false",""
"tx2-6068-6067-1:tap1","tx2-6068-6067-1:wnd1","6068","false",""
"tx2-6074-6066-1:tap1","tx2-6074-6066-1:wnd1","6074","false",""
"tx2-6073-6066-1:tap1","tx2-6073-6066-1:wnd1","6073","false",""
"tx2-6072-6066-1:tap1","tx2-6072-6066-1:wnd1","6072","false",""
"tx2-6071-6066-1:tap1","tx2-6071-6066-1:wnd1","6071","false",""
"tx2-6070-6066-1:tap1","tx2-6070-6066-1:wnd1","6070","false",""
"tx2-6069-6066-1:tap1","tx2-6069-6066-1:wnd1","6069","false",""
"tx2-6067-6066-1:tap1","tx2-6067-6066-1:wnd1","6067","false",""
"tx2-6064-6063-1:tap1","tx2-6064-6063-1:wnd1","6064","false",""
"tx2-6063-6062-1:tap1","tx2-6063-6062-1:wnd1","6063","false",""
"tx2-6058-6057-2:tap1","tx2-6058-6057-2:wnd1","6058","false",""
"tx2-6058-6057-1:tap1","tx2-6058-6057-1:wnd1","6058","false",""
"tx2-6057-6056-1:tap1","tx2-6057-6056-1:wnd1","6057","false",""
"tx2-6047-6046-2:tap1","tx2-6047-6046-2:wnd1","6047","false",""
"tx2-6047-6046-1:tap1","tx2-6047-6046-1:wnd1","6047","false",""
"tx2-6054-6045-1:tap1","tx2-6054-6045-1:wnd1","6054","false",""
"tx2-6053-6045-1:tap1","tx2-6053-6045-1:wnd1","6053","false",""
"tx2-6052-6045-1:tap1","tx2-6052-6045-1:wnd1","6052","false",""
"tx2-6051-6045-1:tap1","tx2-6051-6045-1:wnd1","6051","false",""
"tx2-6050-6045-1:tap1","tx2-6050-6045-1:wnd1","6050","false",""
"tx2-6049-6045-1:tap1","tx2-6049-6045-1:wnd1","6049","false",""
"tx2-6048-6045-1:tap1","tx2-6048-6045-1:wnd1","6048","false",""
"tx2-6046-6045-1:tap1","tx2-6046-6045-1:wnd1","6046","false",""
"tx2-6040-6039-2:tap1","tx2-6040-6039-2:wnd1","6040","false",""
"tx2-6040-6039-1:tap1","tx2-6040-6039-1:wnd1","6040","false",""
"tx2-6042-6038-1:tap1","tx2-6042-6038-1:wnd1","6042","false",""
"tx2-6041-6038-1:tap1","tx2-6041-6038-1:wnd1","6041","false",""
"tx2-6039-6038-1:tap1","tx2-6039-6038-1:wnd1","6039","false",""
"tx2-6037-6036-3:tap1","tx2-6037-6036-3:wnd1","6037","false",""
"tx2-6037-6036-2:tap1","tx2-6037-6036-2:wnd1","6037","false",""
"tx2-6037-6036-1:tap1","tx2-6037-6036-1:wnd1","6037","false",""
"tx2-6035-6034-2:tap1","tx2-6035-6034-2:wnd1","6035","false",""
"tx2-6035-6034-1:tap1","tx2-6035-6034-1:wnd1","6035","false",""
"tx2-6034-6033-1:tap1","tx2-6034-6033-1:wnd1","6034","false",""
"tx2-6031-6030-1:tap1","tx2-6031-6030-1:wnd1","6031","false",""
"tx2-6023-6022-1:tap1","tx2-6023-6022-1:wnd1","6023","false",""
"tx2-6022-6021-1:tap1","tx2-6022-6021-1:wnd1","6022","false",""
"tx2-6005-6004-2:tap1","tx2-6005-6004-2:wnd1","6005","false",""
"tx2-6005-6004-1:tap1","tx2-6005-6004-1:wnd1","6005","false",""
"tx2-6010-6003-1:tap1","tx2-6010-6003-1:wnd1","6010","false",""
"tx2-6009-6003-1:tap1","tx2-6009-6003-1:wnd1","6009","false",""
"tx2-6008-6003-1:tap1","tx2-6008-6003-1:wnd1","6008","false",""
"tx2-6007-6003-1:tap1","tx2-6007-6003-1:wnd1","6007","false",""
"tx2-6006-6003-1:tap1","tx2-6006-6003-1:wnd1","6006","false",""
"tx2-6004-6003-1:tap1","tx2-6004-6003-1:wnd1","6004","false",""
"tx2-5480-5479-1:tap1","tx2-5480-5479-1:wnd1","5480","false",""
"tx2-5465-5464-1:tap1","tx2-5465-5464-1:wnd1","5465","false",""
"tx2-5459-5458-1:tap1","tx2-5459-5458-1:wnd1","5459","false",""
"tx2-5452-5451-1:tap1","tx2-5452-5451-1:wnd1","5452","false",""
"tx2-5449-5448-1:tap1","tx2-5449-5448-1:wnd1","5449","false",""
"tx2-5445-5444-1:tap1","tx2-5445-5444-1:wnd1","5445","false",""
"tx2-5424-5422-1:tap1","tx2-5424-5422-1:wnd1","5424","false",""
"tx2-5423-5422-1:tap1","tx2-5423-5422-1:wnd1","5423","false",""
"tx2-5419-5413-1:tap1","tx2-5419-5413-1:wnd1","5419","false",""
"tx2-5418-5413-1:tap1","tx2-5418-5413-1:wnd1","5418","false",""
"tx2-5417-5413-1:tap1","tx2-5417-5413-1:wnd1","5417","false",""
"tx2-5416-5413-1:tap1","tx2-5416-5413-1:wnd1","5416","false",""
"tx2-5415-5413-1:tap1","tx2-5415-5413-1:wnd1","5415","false",""
"tx2-5414-5413-1:tap1","tx2-5414-5413-1:wnd1","5414","false",""
"tx2-5411-5410-1:tap1","tx2-5411-5410-1:wnd1","5411","false",""
"tx2-5406-5401-1:tap1","tx2-5406-5401-1:wnd1","5406","false",""
"tx2-5405-5401-1:tap1","tx2-5405-5401-1:wnd1","5405","false",""
"tx2-5404-5401-1:tap1","tx2-5404-5401-1:wnd1","5404","false",""
"tx2-5403-5401-1:tap1","tx2-5403-5401-1:wnd1","5403","false",""
"tx2-5402-5401-1:tap1","tx2-5402-5401-1:wnd1","5402","false",""
"tx2-5397-5396-1:tap1","tx2-5397-5396-1:wnd1","5397","false",""
"tx2-5396-5395-1:tap1","tx2-5396-5395-1:wnd1","5396","false",""
