"ID","Name","Transformer","Node1","Node2","R","X","Gmag","Bmag","PhaseShift","NormalOperatingLimit","ShortTermLimit","EmergencyLimit"
"tx2-6067-6066-1:wnd1","MARION 1 1-MARION 1 0","tx2-6067-6066-1","6067","6066",1.7E-4,0.00814,0.0,0.0,0.0,1115.0,0.0,0.0
"tx2-6064-6063-1:wnd1","BRENHAM 2-BRENHAM 1","tx2-6064-6063-1","6064","6063",0.00104,0.04096,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-6063-6062-1:wnd1","BRENHAM 1-BRENHAM 0","tx2-6063-6062-1","6063","6062",1.2E-4,0.00745,0.0,0.0,0.0,1206.0,0.0,0.0
"tx2-6058-6057-2:wnd1","NEW BRAUN~11-NEW BRAUN~10","tx2-6058-6057-2","6058","6057",6.1E-4,0.02173,0.0,0.0,0.0,328.0,0.0,0.0
"tx2-6058-6057-1:wnd1","NEW BRAUN~11-NEW BRAUN~10","tx2-6058-6057-1","6058","6057",6.1E-4,0.02173,0.0,0.0,0.0,328.0,0.0,0.0
"tx2-6057-6056-1:wnd1","NEW BRAUN~10-NEW BRAUNF~9","tx2-6057-6056-1","6057","6056",2.3E-4,0.01095,0.0,0.0,0.0,1171.0,0.0,0.0
"tx2-6047-6046-2:wnd1","SAN ANTON~23-SAN ANTON~22","tx2-6047-6046-2","6047","6046",5.6E-4,0.0418,0.0,0.0,0.0,320.0,0.0,0.0
"tx2-6047-6046-1:wnd1","SAN ANTON~23-SAN ANTON~22","tx2-6047-6046-1","6047","6046",5.6E-4,0.0418,0.0,0.0,0.0,320.0,0.0,0.0
"tx2-6054-6045-1:wnd1","SAN ANTON~30-SAN ANTON~21","tx2-6054-6045-1","6054","6045",6.1E-4,0.05567,0.0,0.0,0.0,338.0,0.0,0.0
"tx2-6053-6045-1:wnd1","SAN ANTON~29-SAN ANTON~21","tx2-6053-6045-1","6053","6045",2.8E-4,0.02922,0.0,0.0,0.0,352.0,0.0,0.0
"tx2-6052-6045-1:wnd1","SAN ANTON~28-SAN ANTON~21","tx2-6052-6045-1","6052","6045",7.4E-4,0.03404,0.0,0.0,0.0,342.0,0.0,0.0
"tx2-6051-6045-1:wnd1","SAN ANTON~27-SAN ANTON~21","tx2-6051-6045-1","6051","6045",3.5E-4,0.0254,0.0,0.0,0.0,351.0,0.0,0.0
"tx2-6050-6045-1:wnd1","SAN ANTON~26-SAN ANTON~21","tx2-6050-6045-1","6050","6045",5.6E-4,0.04367,0.0,0.0,0.0,256.0,0.0,0.0
"tx2-6049-6045-1:wnd1","SAN ANTON~25-SAN ANTON~21","tx2-6049-6045-1","6049","6045",4.6E-4,0.04414,0.0,0.0,0.0,283.0,0.0,0.0
"tx2-6048-6045-1:wnd1","SAN ANTON~24-SAN ANTON~21","tx2-6048-6045-1","6048","6045",0.0014,0.07775,0.0,0.0,0.0,233.0,0.0,0.0
"tx2-6046-6045-1:wnd1","SAN ANTON~22-SAN ANTON~21","tx2-6046-6045-1","6046","6045",8.0E-5,0.0073,0.0,0.0,0.0,1198.0,0.0,0.0
"tx2-6040-6039-2:wnd1","AUSTIN 3 2-AUSTIN 3 1","tx2-6040-6039-2","6040","6039",6.4E-4,0.0344,0.0,0.0,0.0,271.8,0.0,0.0
"tx2-6040-6039-1:wnd1","AUSTIN 3 2-AUSTIN 3 1","tx2-6040-6039-1","6040","6039",6.4E-4,0.0344,0.0,0.0,0.0,271.8,0.0,0.0
"tx2-6042-6038-1:wnd1","AUSTIN 3 4-AUSTIN 3 0","tx2-6042-6038-1","6042","6038",4.2E-4,0.03102,0.0,0.0,0.0,479.0,0.0,0.0
"tx2-6041-6038-1:wnd1","AUSTIN 3 3-AUSTIN 3 0","tx2-6041-6038-1","6041","6038",4.0E-4,0.02009,0.0,0.0,0.0,296.0,0.0,0.0
"tx2-6039-6038-1:wnd1","AUSTIN 3 1-AUSTIN 3 0","tx2-6039-6038-1","6039","6038",2.7E-4,0.0133,0.0,0.0,0.0,1269.0,0.0,0.0
"tx2-6037-6036-3:wnd1","SAN ANTON~13-SAN ANTON~12","tx2-6037-6036-3","6037","6036",3.3E-4,0.0183,0.0,0.0,0.0,467.0,0.0,0.0
"tx2-6037-6036-2:wnd1","SAN ANTON~13-SAN ANTON~12","tx2-6037-6036-2","6037","6036",3.3E-4,0.0183,0.0,0.0,0.0,467.0,0.0,0.0
"tx2-6037-6036-1:wnd1","SAN ANTON~13-SAN ANTON~12","tx2-6037-6036-1","6037","6036",3.3E-4,0.0183,0.0,0.0,0.0,467.0,0.0,0.0
"tx2-6035-6034-2:wnd1","PFLUGERVIL~3-PFLUGERVIL~2","tx2-6035-6034-2","6035","6034",4.0E-4,0.01618,0.0,0.0,0.0,540.0,0.0,0.0
"tx2-6035-6034-1:wnd1","PFLUGERVIL~3-PFLUGERVIL~2","tx2-6035-6034-1","6035","6034",4.0E-4,0.01618,0.0,0.0,0.0,540.0,0.0,0.0
"tx2-6034-6033-1:wnd1","PFLUGERVIL~2-PFLUGERVIL~1","tx2-6034-6033-1","6034","6033",1.4E-4,0.00944,0.0,0.0,0.0,1058.0,0.0,0.0
"tx2-6031-6030-1:wnd1","YOAKUM 1-YOAKUM 0","tx2-6031-6030-1","6031","6030",0.00319,0.1363,0.0,0.0,0.0,124.0,0.0,0.0
"tx2-6023-6022-1:wnd1","LEANDER 1 2-LEANDER 1 1","tx2-6023-6022-1","6023","6022",4.3E-4,0.02783,0.0,0.0,0.0,438.0,0.0,0.0
"tx2-6022-6021-1:wnd1","LEANDER 1 1-LEANDER 1 0","tx2-6022-6021-1","6022","6021",3.3E-4,0.01733,0.0,0.0,0.0,948.0,0.0,0.0
"tx2-6005-6004-2:wnd1","BASTROP 2-BASTROP 1","tx2-6005-6004-2","6005","6004",0.00134,0.05853,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-6005-6004-1:wnd1","BASTROP 2-BASTROP 1","tx2-6005-6004-1","6005","6004",0.00134,0.05853,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-6010-6003-1:wnd1","BASTROP 7-BASTROP 0","tx2-6010-6003-1","6010","6003",3.4E-4,0.01683,0.0,0.0,0.0,758.0,0.0,0.0
"tx2-6009-6003-1:wnd1","BASTROP 6-BASTROP 0","tx2-6009-6003-1","6009","6003",3.3E-4,0.02418,0.0,0.0,0.0,758.0,0.0,0.0
"tx2-6008-6003-1:wnd1","BASTROP 5-BASTROP 0","tx2-6008-6003-1","6008","6003",1.9E-4,0.01445,0.0,0.0,0.0,754.0,0.0,0.0
"tx2-6007-6003-1:wnd1","BASTROP 4-BASTROP 0","tx2-6007-6003-1","6007","6003",1.2E-4,0.00801,0.0,0.0,0.0,1069.0,0.0,0.0
"tx2-6006-6003-1:wnd1","BASTROP 3-BASTROP 0","tx2-6006-6003-1","6006","6003",2.4E-4,0.01241,0.0,0.0,0.0,788.0,0.0,0.0
"tx2-6004-6003-1:wnd1","BASTROP 1-BASTROP 0","tx2-6004-6003-1","6004","6003",2.6E-4,0.01763,0.0,0.0,0.0,1117.0,0.0,0.0
"tx2-5480-5479-1:wnd1","BURLESON 1-BURLESON 0","tx2-5480-5479-1","5480","5479",3.1E-4,0.01505,0.0,0.0,0.0,961.0,0.0,0.0
"tx2-5465-5464-1:wnd1","FRISCO 2 1-FRISCO 2 0","tx2-5465-5464-1","5465","5464",8.0E-5,0.00976,0.0,0.0,0.0,1284.0,0.0,0.0
"tx2-5459-5458-1:wnd1","HOLLAND 1-HOLLAND 0","tx2-5459-5458-1","5459","5458",0.00338,0.11671,0.0,0.0,0.0,80.0,0.0,0.0
"tx2-5452-5451-1:wnd1","COPPERAS C~2-COPPERAS C~1","tx2-5452-5451-1","5452","5451",2.3E-4,0.01073,0.0,0.0,0.0,960.0,0.0,0.0
"tx2-5449-5448-1:wnd1","GRAND PRAI~4-GRAND PRAI~3","tx2-5449-5448-1","5449","5448",7.0E-5,0.00805,0.0,0.0,0.0,1267.0,0.0,0.0
"tx2-5445-5444-1:wnd1","MIDLOTHIAN~2-MIDLOTHIAN~1","tx2-5445-5444-1","5445","5444",2.0E-4,0.01571,0.0,0.0,0.0,1266.0,0.0,0.0
"tx2-5424-5422-1:wnd1","LEWSIVILLE 2-LEWSIVILLE 0","tx2-5424-5422-1","5424","5422",0.00826,0.16541,0.0,0.0,0.0,77.0,0.0,0.0
"tx2-5423-5422-1:wnd1","LEWSIVILLE 1-LEWSIVILLE 0","tx2-5423-5422-1","5423","5422",0.00234,0.09836,0.0,0.0,0.0,94.0,0.0,0.0
"tx2-5419-5413-1:wnd1","PALO PINTO~7-PALO PINTO~1","tx2-5419-5413-1","5419","5413",2.9E-4,0.01611,0.0,0.0,0.0,561.0,0.0,0.0
"tx2-5418-5413-1:wnd1","PALO PINTO~6-PALO PINTO~1","tx2-5418-5413-1","5418","5413",5.8E-4,0.02748,0.0,0.0,0.0,551.0,0.0,0.0
"tx2-5417-5413-1:wnd1","PALO PINTO~5-PALO PINTO~1","tx2-5417-5413-1","5417","5413",2.4E-4,0.0284,0.0,0.0,0.0,574.0,0.0,0.0
"tx2-5416-5413-1:wnd1","PALO PINTO~4-PALO PINTO~1","tx2-5416-5413-1","5416","5413",3.4E-4,0.03222,0.0,0.0,0.0,559.0,0.0,0.0
"tx2-5415-5413-1:wnd1","PALO PINTO~3-PALO PINTO~1","tx2-5415-5413-1","5415","5413",4.3E-4,0.03186,0.0,0.0,0.0,561.0,0.0,0.0
"tx2-5414-5413-1:wnd1","PALO PINTO~2-PALO PINTO~1","tx2-5414-5413-1","5414","5413",0.00122,0.05952,0.0,0.0,0.0,315.0,0.0,0.0
"tx2-5411-5410-1:wnd1","KILLEEN 3 1-KILLEEN 3 0","tx2-5411-5410-1","5411","5410",1.5E-4,0.01564,0.0,0.0,0.0,1041.0,0.0,0.0
"tx2-5406-5401-1:wnd1","GRANBURY 2 5-GRANBURY 2 0","tx2-5406-5401-1","5406","5401",2.4E-4,0.02866,0.0,0.0,0.0,433.0,0.0,0.0
"tx2-5405-5401-1:wnd1","GRANBURY 2 4-GRANBURY 2 0","tx2-5405-5401-1","5405","5401",3.0E-4,0.02018,0.0,0.0,0.0,440.0,0.0,0.0
"tx2-5404-5401-1:wnd1","GRANBURY 2 3-GRANBURY 2 0","tx2-5404-5401-1","5404","5401",2.7E-4,0.01999,0.0,0.0,0.0,435.0,0.0,0.0
"tx2-5403-5401-1:wnd1","GRANBURY 2 2-GRANBURY 2 0","tx2-5403-5401-1","5403","5401",2.8E-4,0.02956,0.0,0.0,0.0,426.0,0.0,0.0
"tx2-5402-5401-1:wnd1","GRANBURY 2 1-GRANBURY 2 0","tx2-5402-5401-1","5402","5401",1.9E-4,0.01369,0.0,0.0,0.0,1174.0,0.0,0.0
"tx2-5397-5396-1:wnd1","ALBANY 1 3-ALBANY 1 2","tx2-5397-5396-1","5397","5396",0.00233,0.0652,0.0,0.0,0.0,168.0,0.0,0.0
"tx2-5396-5395-1:wnd1","ALBANY 1 2-ALBANY 1 1","tx2-5396-5395-1","5396","5395",5.7E-4,0.04373,0.0,0.0,0.0,320.0,0.0,0.0
"tx2-5399-5394-1:wnd1","ALBANY 1 5-ALBANY 1 0","tx2-5399-5394-1","5399","5394",9.0E-5,0.01069,0.0,0.0,0.0,645.0,0.0,0.0
"tx2-5395-5394-1:wnd1","ALBANY 1 1-ALBANY 1 0","tx2-5395-5394-1","5395","5394",9.0E-5,0.00527,0.0,0.0,0.0,1163.0,0.0,0.0
"tx2-5391-5390-1:wnd1","ROGERS 1-ROGERS 0","tx2-5391-5390-1","5391","5390",0.0041,0.10984,0.0,0.0,0.0,65.0,0.0,0.0
"tx2-5389-5388-1:wnd1","WACO 2 1-WACO 2 0","tx2-5389-5388-1","5389","5388",1.1E-4,0.00666,0.0,0.0,0.0,1064.0,0.0,0.0
"tx2-5385-5384-2:wnd1","DALLAS 3 1-DALLAS 3 0","tx2-5385-5384-2","5385","5384",4.0E-5,0.00492,0.0,0.0,0.0,1346.0,0.0,0.0
"tx2-5385-5384-1:wnd1","DALLAS 3 1-DALLAS 3 0","tx2-5385-5384-1","5385","5384",4.0E-5,0.00492,0.0,0.0,0.0,1346.0,0.0,0.0
"tx2-5383-5380-1:wnd1","ENNIS 3-ENNIS 0","tx2-5383-5380-1","5383","5380",2.3E-4,0.01636,0.0,0.0,0.0,787.0,0.0,0.0
"tx2-5382-5380-1:wnd1","ENNIS 2-ENNIS 0","tx2-5382-5380-1","5382","5380",2.1E-4,0.01436,0.0,0.0,0.0,786.0,0.0,0.0
"tx2-5381-5380-1:wnd1","ENNIS 1-ENNIS 0","tx2-5381-5380-1","5381","5380",1.5E-4,0.00982,0.0,0.0,0.0,1057.0,0.0,0.0
"tx2-5369-5361-1:wnd1","BRIDGEPORT 8-BRIDGEPORT 0","tx2-5369-5361-1","5369","5361",4.1E-4,0.02362,0.0,0.0,0.0,796.0,0.0,0.0
"tx2-5368-5361-1:wnd1","BRIDGEPORT 7-BRIDGEPORT 0","tx2-5368-5361-1","5368","5361",2.2E-4,0.01449,0.0,0.0,0.0,798.0,0.0,0.0
"tx2-5367-5361-1:wnd1","BRIDGEPORT 6-BRIDGEPORT 0","tx2-5367-5361-1","5367","5361",3.1E-4,0.02178,0.0,0.0,0.0,809.0,0.0,0.0
"tx2-5366-5361-1:wnd1","BRIDGEPORT 5-BRIDGEPORT 0","tx2-5366-5361-1","5366","5361",3.8E-4,0.02244,0.0,0.0,0.0,795.0,0.0,0.0
"tx2-5365-5361-1:wnd1","BRIDGEPORT 4-BRIDGEPORT 0","tx2-5365-5361-1","5365","5361",2.6E-4,0.01973,0.0,0.0,0.0,787.0,0.0,0.0
"tx2-5364-5361-1:wnd1","BRIDGEPORT 3-BRIDGEPORT 0","tx2-5364-5361-1","5364","5361",1.4E-4,0.00948,0.0,0.0,0.0,798.0,0.0,0.0
"tx2-5363-5361-1:wnd1","BRIDGEPORT 2-BRIDGEPORT 0","tx2-5363-5361-1","5363","5361",5.7E-4,0.03295,0.0,0.0,0.0,282.0,0.0,0.0
"tx2-5362-5361-1:wnd1","BRIDGEPORT 1-BRIDGEPORT 0","tx2-5362-5361-1","5362","5361",1.8E-4,0.01755,0.0,0.0,0.0,646.0,0.0,0.0
"tx2-5360-5358-1:wnd1","RIESEL 1 2-RIESEL 1 0","tx2-5360-5358-1","5360","5358",1.5E-4,0.0112,0.0,0.0,0.0,1333.0,0.0,0.0
"tx2-5359-5358-1:wnd1","RIESEL 1 1-RIESEL 1 0","tx2-5359-5358-1","5359","5358",2.6E-4,0.01828,0.0,0.0,0.0,1057.0,0.0,0.0
"tx2-5351-5350-2:wnd1","GARLAND 1 1-GARLAND 1 0","tx2-5351-5350-2","5351","5350",8.0E-5,0.00906,0.0,0.0,0.0,1258.0,0.0,0.0
"tx2-5351-5350-1:wnd1","GARLAND 1 1-GARLAND 1 0","tx2-5351-5350-1","5351","5350",8.0E-5,0.00906,0.0,0.0,0.0,1258.0,0.0,0.0
"tx2-5343-5341-1:wnd1","LEWISVILLE~3-LEWISVILLE~1","tx2-5343-5341-1","5343","5341",9.1E-4,0.04835,0.0,0.0,0.0,240.0,0.0,0.0
"tx2-5342-5341-1:wnd1","LEWISVILLE~2-LEWISVILLE~1","tx2-5342-5341-1","5342","5341",0.01026,0.25106,0.0,0.0,0.0,49.0,0.0,0.0
"tx2-5326-5322-1:wnd1","DALLAS 2 4-DALLAS 2 0","tx2-5326-5322-1","5326","5322",1.4E-4,0.00711,0.0,0.0,0.0,953.0,0.0,0.0
"tx2-5325-5322-1:wnd1","DALLAS 2 3-DALLAS 2 0","tx2-5325-5322-1","5325","5322",2.2E-4,0.0207,0.0,0.0,0.0,945.0,0.0,0.0
"tx2-5324-5322-1:wnd1","DALLAS 2 2-DALLAS 2 0","tx2-5324-5322-1","5324","5322",3.7E-4,0.02069,0.0,0.0,0.0,952.0,0.0,0.0
"tx2-5323-5322-2:wnd1","DALLAS 2 1-DALLAS 2 0","tx2-5323-5322-2","5323","5322",1.2E-4,0.01249,0.0,0.0,0.0,1334.0,0.0,0.0
"tx2-5323-5322-1:wnd1","DALLAS 2 1-DALLAS 2 0","tx2-5323-5322-1","5323","5322",1.2E-4,0.01249,0.0,0.0,0.0,1334.0,0.0,0.0
"tx2-5321-5317-1:wnd1","GRANBURY 1 4-GRANBURY 1 0","tx2-5321-5317-1","5321","5317",2.6E-4,0.01811,0.0,0.0,0.0,921.0,0.0,0.0
"tx2-5320-5317-1:wnd1","GRANBURY 1 3-GRANBURY 1 0","tx2-5320-5317-1","5320","5317",4.6E-4,0.02092,0.0,0.0,0.0,917.0,0.0,0.0
"tx2-5319-5317-1:wnd1","GRANBURY 1 2-GRANBURY 1 0","tx2-5319-5317-1","5319","5317",2.4E-4,0.01893,0.0,0.0,0.0,925.0,0.0,0.0
"tx2-5318-5317-1:wnd1","GRANBURY 1 1-GRANBURY 1 0","tx2-5318-5317-1","5318","5317",1.3E-4,0.01555,0.0,0.0,0.0,1106.0,0.0,0.0
"tx2-5305-5304-1:wnd1","ALLEN 1 1-ALLEN 1 0","tx2-5305-5304-1","5305","5304",1.4E-4,0.01047,0.0,0.0,0.0,1239.0,0.0,0.0
"tx2-5303-5295-1:wnd1","MCKINNEY 1 8-MCKINNEY 1 0","tx2-5303-5295-1","5303","5295",1.7E-4,0.01315,0.0,0.0,0.0,1117.0,0.0,0.0
"tx2-5302-5295-1:wnd1","MCKINNEY 1 7-MCKINNEY 1 0","tx2-5302-5295-1","5302","5295",3.0E-4,0.01763,0.0,0.0,0.0,1123.0,0.0,0.0
"tx2-5301-5295-1:wnd1","MCKINNEY 1 6-MCKINNEY 1 0","tx2-5301-5295-1","5301","5295",5.8E-4,0.03088,0.0,0.0,0.0,403.0,0.0,0.0
"tx2-5300-5295-1:wnd1","MCKINNEY 1 5-MCKINNEY 1 0","tx2-5300-5295-1","5300","5295",2.5E-4,0.01848,0.0,0.0,0.0,519.0,0.0,0.0
"tx2-5299-5295-1:wnd1","MCKINNEY 1 4-MCKINNEY 1 0","tx2-5299-5295-1","5299","5295",3.0E-4,0.02227,0.0,0.0,0.0,524.0,0.0,0.0
"tx2-5298-5295-1:wnd1","MCKINNEY 1 3-MCKINNEY 1 0","tx2-5298-5295-1","5298","5295",1.5E-4,0.01082,0.0,0.0,0.0,525.0,0.0,0.0
"tx2-5297-5295-1:wnd1","MCKINNEY 1 2-MCKINNEY 1 0","tx2-5297-5295-1","5297","5295",8.5E-4,0.06248,0.0,0.0,0.0,223.0,0.0,0.0
"tx2-5296-5295-1:wnd1","MCKINNEY 1 1-MCKINNEY 1 0","tx2-5296-5295-1","5296","5295",1.4E-4,0.00709,0.0,0.0,0.0,1233.0,0.0,0.0
"tx2-5283-5279-1:wnd1","TEMPLE 1 4-TEMPLE 1 0","tx2-5283-5279-1","5283","5279",2.7E-4,0.01279,0.0,0.0,0.0,935.0,0.0,0.0
"tx2-5282-5279-1:wnd1","TEMPLE 1 3-TEMPLE 1 0","tx2-5282-5279-1","5282","5279",2.1E-4,0.01672,0.0,0.0,0.0,940.0,0.0,0.0
"tx2-5281-5279-1:wnd1","TEMPLE 1 2-TEMPLE 1 0","tx2-5281-5279-1","5281","5279",2.1E-4,0.01977,0.0,0.0,0.0,942.0,0.0,0.0
"tx2-5280-5279-1:wnd1","TEMPLE 1 1-TEMPLE 1 0","tx2-5280-5279-1","5280","5279",1.0E-4,0.00635,0.0,0.0,0.0,1112.0,0.0,0.0
"tx2-5263-5260-1:wnd1","GLEN ROSE ~4-GLEN ROSE ~1","tx2-5263-5260-1","5263","5260",6.0E-5,0.00451,0.0,0.0,0.0,1450.0,0.0,0.0
"tx2-5262-5260-1:wnd1","GLEN ROSE ~3-GLEN ROSE ~1","tx2-5262-5260-1","5262","5260",1.0E-4,0.00632,0.0,0.0,0.0,1450.0,0.0,0.0
"tx2-5261-5260-1:wnd1","GLEN ROSE ~2-GLEN ROSE ~1","tx2-5261-5260-1","5261","5260",4.5E-4,0.02804,0.0,0.0,0.0,375.0,0.0,0.0
"tx2-5241-5240-1:wnd1","GOLDTHWAIT~3-GOLDTHWAIT~2","tx2-5241-5240-1","5241","5240",8.7E-4,0.0425,0.0,0.0,0.0,204.0,0.0,0.0
"tx2-5243-5239-1:wnd1","GOLDTHWAIT~5-GOLDTHWAIT~1","tx2-5243-5239-1","5243","5239",3.8E-4,0.02602,0.0,0.0,0.0,584.0,0.0,0.0
"tx2-5240-5239-1:wnd1","GOLDTHWAIT~2-GOLDTHWAIT~1","tx2-5240-5239-1","5240","5239",5.2E-4,0.03641,0.0,0.0,0.0,477.0,0.0,0.0
"tx2-5238-5236-1:wnd1","OLNEY 1 2-OLNEY 1 0","tx2-5238-5236-1","5238","5236",1.6E-4,0.00976,0.0,0.0,0.0,826.0,0.0,0.0
"tx2-5237-5236-1:wnd1","OLNEY 1 1-OLNEY 1 0","tx2-5237-5236-1","5237","5236",5.2E-4,0.04304,0.0,0.0,0.0,287.0,0.0,0.0
"tx2-5208-5204-1:wnd1","POOLVILLE 4-POOLVILLE 0","tx2-5208-5204-1","5208","5204",1.9E-4,0.01341,0.0,0.0,0.0,913.0,0.0,0.0
"tx2-5207-5204-1:wnd1","POOLVILLE 3-POOLVILLE 0","tx2-5207-5204-1","5207","5204",1.6E-4,0.01066,0.0,0.0,0.0,915.0,0.0,0.0
"tx2-5206-5204-1:wnd1","POOLVILLE 2-POOLVILLE 0","tx2-5206-5204-1","5206","5204",3.3E-4,0.01983,0.0,0.0,0.0,903.0,0.0,0.0
"tx2-5205-5204-1:wnd1","POOLVILLE 1-POOLVILLE 0","tx2-5205-5204-1","5205","5204",7.0E-5,0.00858,0.0,0.0,0.0,1134.0,0.0,0.0
"tx2-5198-5196-1:wnd1","BRYSON 1 2-BRYSON 1 0","tx2-5198-5196-1","5198","5196",1.8E-4,0.01116,0.0,0.0,0.0,594.0,0.0,0.0
"tx2-5197-5196-1:wnd1","BRYSON 1 1-BRYSON 1 0","tx2-5197-5196-1","5197","5196",3.4E-4,0.03164,0.0,0.0,0.0,305.0,0.0,0.0
"tx2-5193-5192-1:wnd1","KILLEEN 4 1-KILLEEN 4 0","tx2-5193-5192-1","5193","5192",2.2E-4,0.01302,0.0,0.0,0.0,890.0,0.0,0.0
"tx2-5180-5179-1:wnd1","CORSICANA ~3-CORSICANA ~2","tx2-5180-5179-1","5180","5179",1.9E-4,0.01541,0.0,0.0,0.0,946.0,0.0,0.0
"tx2-5170-5169-1:wnd1","DUBLIN 1 1-DUBLIN 1 0","tx2-5170-5169-1","5170","5169",0.00185,0.06575,0.0,0.0,0.0,222.0,0.0,0.0
"tx2-5167-5164-1:wnd1","DENTON 1 3-DENTON 1 0","tx2-5167-5164-1","5167","5164",0.0012,0.09028,0.0,0.0,0.0,215.0,0.0,0.0
"tx2-5166-5164-1:wnd1","DENTON 1 2-DENTON 1 0","tx2-5166-5164-1","5166","5164",4.2E-4,0.02718,0.0,0.0,0.0,579.0,0.0,0.0
"tx2-5165-5164-1:wnd1","DENTON 1 1-DENTON 1 0","tx2-5165-5164-1","5165","5164",8.0E-5,0.00485,0.0,0.0,0.0,1379.0,0.0,0.0
"tx2-5138-5137-1:wnd1","WACO 1 1-WACO 1 0","tx2-5138-5137-1","5138","5137",1.4E-4,0.0092,0.0,0.0,0.0,945.0,0.0,0.0
"tx2-5132-5131-1:wnd1","BELTON 1-BELTON 0","tx2-5132-5131-1","5132","5131",3.7E-4,0.01821,0.0,0.0,0.0,981.0,0.0,0.0
"tx2-5124-5123-1:wnd1","MARLIN 1-MARLIN 0","tx2-5124-5123-1","5124","5123",0.00266,0.07286,0.0,0.0,0.0,214.0,0.0,0.0
"tx2-5121-5120-1:wnd1","BROWNWOOD 1-BROWNWOOD 0","tx2-5121-5120-1","5121","5120",6.4E-4,0.04599,0.0,0.0,0.0,298.0,0.0,0.0
"tx2-5107-5105-1:wnd1","IRVING 1 2-IRVING 1 0","tx2-5107-5105-1","5107","5105",0.00966,0.19527,0.0,0.0,0.0,75.0,0.0,0.0
"tx2-5106-5105-1:wnd1","IRVING 1 1-IRVING 1 0","tx2-5106-5105-1","5106","5105",0.00709,0.19751,0.0,0.0,0.0,82.0,0.0,0.0
"tx2-5103-5102-2:wnd1","RICHARDSON~3-RICHARDSON~2","tx2-5103-5102-2","5103","5102",2.6E-4,0.0114,0.0,0.0,0.0,1345.0,0.0,0.0
"tx2-5103-5102-1:wnd1","RICHARDSON~3-RICHARDSON~2","tx2-5103-5102-1","5103","5102",2.6E-4,0.0114,0.0,0.0,0.0,1345.0,0.0,0.0
"tx2-5089-5088-1:wnd1","CLIFTON 1 1-CLIFTON 1 0","tx2-5089-5088-1","5089","5088",0.00382,0.09418,0.0,0.0,0.0,150.0,0.0,0.0
"tx2-5084-5083-1:wnd1","MCKINNEY 3 1-MCKINNEY 3 0","tx2-5084-5083-1","5084","5083",2.4E-4,0.01146,0.0,0.0,0.0,1295.0,0.0,0.0
"tx2-5077-5076-1:wnd1","TERRELL 1 1-TERRELL 1 0","tx2-5077-5076-1","5077","5076",0.0015,0.06519,0.0,0.0,0.0,260.0,0.0,0.0
"tx2-5069-5063-1:wnd1","ARLINGTON ~7-ARLINGTON ~1","tx2-5069-5063-1","5069","5063",2.1E-4,0.01202,0.0,0.0,0.0,1079.0,0.0,0.0
"tx2-5068-5063-1:wnd1","ARLINGTON ~6-ARLINGTON ~1","tx2-5068-5063-1","5068","5063",1.7E-4,0.0113,0.0,0.0,0.0,1073.0,0.0,0.0
"tx2-5067-5063-1:wnd1","ARLINGTON ~5-ARLINGTON ~1","tx2-5067-5063-1","5067","5063",1.1E-4,0.01076,0.0,0.0,0.0,1078.0,0.0,0.0
"tx2-5066-5063-1:wnd1","ARLINGTON ~4-ARLINGTON ~1","tx2-5066-5063-1","5066","5063",0.00142,0.09165,0.0,0.0,0.0,213.0,0.0,0.0
"tx2-5065-5063-1:wnd1","ARLINGTON ~3-ARLINGTON ~1","tx2-5065-5063-1","5065","5063",2.5E-4,0.01754,0.0,0.0,0.0,290.0,0.0,0.0
"tx2-5064-5063-2:wnd1","ARLINGTON ~2-ARLINGTON ~1","tx2-5064-5063-2","5064","5063",1.3E-4,0.00901,0.0,0.0,0.0,1277.0,0.0,0.0
"tx2-5064-5063-1:wnd1","ARLINGTON ~2-ARLINGTON ~1","tx2-5064-5063-1","5064","5063",1.3E-4,0.00901,0.0,0.0,0.0,1277.0,0.0,0.0
"tx2-5060-5059-1:wnd1","MABANK 2 1-MABANK 2 0","tx2-5060-5059-1","5060","5059",0.00378,0.07811,0.0,0.0,0.0,151.0,0.0,0.0
"tx2-5058-5055-1:wnd1","GRAHAM 3-GRAHAM 0","tx2-5058-5055-1","5058","5055",3.1E-4,0.01928,0.0,0.0,0.0,1023.0,0.0,0.0
"tx2-5057-5055-1:wnd1","GRAHAM 2-GRAHAM 0","tx2-5057-5055-1","5057","5055",2.3E-4,0.01324,0.0,0.0,0.0,1036.0,0.0,0.0
"tx2-5056-5055-1:wnd1","GRAHAM 1-GRAHAM 0","tx2-5056-5055-1","5056","5055",2.3E-4,0.01209,0.0,0.0,0.0,913.0,0.0,0.0
"tx2-5052-5049-1:wnd1","GREENVILLE~4-GREENVILLE~1","tx2-5052-5049-1","5052","5049",6.7E-4,0.0499,0.0,0.0,0.0,308.0,0.0,0.0
"tx2-5051-5049-1:wnd1","GREENVILLE~3-GREENVILLE~1","tx2-5051-5049-1","5051","5049",2.4E-4,0.01633,0.0,0.0,0.0,409.0,0.0,0.0
"tx2-5050-5049-1:wnd1","GREENVILLE~2-GREENVILLE~1","tx2-5050-5049-1","5050","5049",3.0E-4,0.025,0.0,0.0,0.0,500.0,0.0,0.0
